id,title,authors,venue,year
2182,dalí : a high performance main memory storage manager,"s. sudarshan , h. v. jagadish , rajeev rastogi , abraham silberschatz , daniel f. lieuwen",vldb,1994
2183,odefs : a file system interface to an object-oriented database,"narain h. gehani , william d. roome , h. v. jagadish",vldb,1994
2184,"some remarks on variable independence , closure , and orthographic dimension in constraint databases",leonid libkin,sigmod record,1999
2185,further improvements on integrity constraint checking for stratifiable deductive databases,"sin yeung lee , tok wang ling",vldb,1996
2186,fast algorithms for maintaining replica consistency in lazy master replicated databases,"eric simon , esther pacitti , pascale minet",vldb,1999
2187,scalablity and availability in oracle7 7.3,dieter gawlick,vldb,1996
2188,algorithms for mining distance-based outliers in large datasets,"raymond t. ng , edwin m. knorr",vldb,1998
2189,automating physical database design in a parallel database,"chun zhang , guy m. lohman , jun rao , nimrod megiddo",sigmod conference,2002
2190,fast time sequence indexing for arbitrary lp norms,"christos faloutsos , byoung-kee yi",vldb,2000
2191,on the issue of valid time ( s ) in temporal databases,"themis panayiotopoulos , efstathios v. ioannidis , constantine d. spyropoulos , stavros kokkotos",sigmod record,1995
2192,an algebraic approach to rule analysis in expert database systems,"jennifer widom , elena baralis",vldb,1994
2193,a formal perspective on the view selection problem,"dan suciu , rada chirkova , alon y. halevy",vldb,2001
2194,semantic and pedagogic interoperability mechanisms in the ariadne educational repository,"erik duval , eddy forte , kris cardinaels , koen hendrikx , florence haenni , maria wentland forte , florence simillion , ken warkentyne , e. vervaet",sigmod record,1999
2195,concurrency and recovery in generalized search trees,"c. mohan , joseph m. hellerstein , marcel kornacker",sigmod conference,1997
2196,parametric query optimization for linear and piecewise linear cost functions,"s. sudarshan , arvind hulgeri",vldb,2002
2197,approximate string joins in a database ( almost ) for free,"luis gravano , h. v. jagadish , panagiotis g. ipeirotis , s. muthukrishnan , divesh srivastava , nick koudas",vldb,2001
2198,editor 's ( farewell ) notes,arie segev,sigmod record,1995
2199,histogram-based approximation of set-valued query-answers,"viswanath poosala , yannis e. ioannidis",vldb,1999
2200,to weave the web,"paolo merialdo , giansalvatore mecca , paolo atzeni",vldb,1997
2201,the oracle universal server buffer,"ashok joshi , n. macnaughton , juan loaiza , m. keihl , tirthankar lahiri , william bridge",vldb,1997
2202,discovery of influence sets in frequently updated databases,"ioana stanoi , amr el abbadi , divyakant agrawal , mirek riedewald",vldb,2001
2203,editor 's notes,ling liu,sigmod record,2001
2204,maintenance of implication integrity constraints under updates to constraints,"naci ishakbeyoglu , z. meral özsoyoglu",vldb j.,1998
2205,redo recovery after system crashes,"mark r. tuttle , david b. lomet",vldb,1995
2206,middle-tier database caching for e-business,"hamid pirahesh , c. mohan , jeffrey f. naughton , sailesh krishnamurthy , honguk woo , qiong luo , bruce g. lindsay",sigmod conference,2002
2207,atomicity versus anonymity : distributed transactions for electronic commerce,j. d. tygar,vldb,1998
2208,an adaptive data replication algorithm,"ouri wolfson , yixiu huang , sushil jajodia",acm trans . database syst .,1997
2209,temporal aggregation in active database rules,"iakovos motakis , carlo zaniolo",sigmod conference,1997
2210,generalized search trees for database systems,"jeffrey f. naughton , avi pfeffer , joseph m. hellerstein",vldb,1995
2211,editor 's notes,jennifer widom,sigmod record,1995
2212,fast-start : quick fault recovery in oracle,"ashok joshi , ron weiss , amit ganesh , tirthankar lahiri",sigmod conference,2001
2213,a toolkit for negotiation support interfaces to multi-dimensional data,"matthias jarke , stephan jacobs , michael gebhardt",sigmod conference,1997
2214,"announcements from nsf , nasa , and elsewhere",xiaolei qian,sigmod record,1994
2215,fractal prefetching b ± trees : optimizing both cache and disk performance,"phillip b. gibbons , gary valentin , todd c. mowry , shimin chen",sigmod conference,2002
2216,schema mapping as query discovery,"renée j. miller , mauricio a. hernández , laura m. haas",vldb,2000
2217,object-oriented features of db2 client/server,hamid pirahesh,sigmod conference,1994
2218,the n-tier hub technology,"rainer a. sommer , david bailey , thomas r. gulledge",sigmod record,2002
2219,integration of heterogeneous databases without common domains using queries based on textual similarity,william w. cohen,sigmod conference,1998
2220,new sampling-based summary statistics for improving approximate query answers,"phillip b. gibbons , yossi matias",sigmod conference,1998
2221,performance tradeoffs for client-server query processing,"donald kossmann , michael j. franklin , björn þór jónsson",sigmod conference,1996
2222,selective information dissemination in p2p networks : problems and solutions,"stratos idreos , manolis koubarakis , christos tryfonopoulos , yannis drougas",sigmod record,2003
2223,self-tuning histograms : building histograms without looking at data,"surajit chaudhuri , ashraf aboulnaga",sigmod conference,1999
2224,lore : a database management system for semistructured data,"roy goldman , serge abiteboul , jennifer widom , dallan quass , jason mchugh",sigmod record,1997
2225,db2 spatial extender - spatial data within the rdbms,david w. adler,vldb,2001
2226,identifying representative trends in massive time series data sets using sketches,"s. muthukrishnan , nick koudas , piotr indyk",vldb,2000
2227,warping indexes with envelope transforms for query by humming,"dennis shasha , yunyue zhu",sigmod conference,2003
2228,obk - an online high energy physics ' meta-data repository,"l. pedro , v. kotov , i. papadopoulos , l. mapelli , a. ribeiro , a. amorim , r. hart , m. nassiakou , h. wolters , n. parrington , d. liko , yu . ryabov , r. jones , i. alexandrov , l. lucio , i. soloviev , m. caprini , e. badescu , s. kolos , m. dobson , l. moneta , d. schweiger , m. barczyk , a. kazarov , d. burckhart-chromek , m. mineev , j. flammer",vldb,2002
2229,"data mining using two-dimensional optimized accociation rules : scheme , algorithms , and visualization","shinichi morishita , yasuhiko morimoto , takeshi tokuyama , takeshi fukuda",sigmod conference,1996
2230,a top-down approach for two level serializability,"n. l. belkhodja , mourad ouzzani , m. a. atroun",vldb,1994
2231,xcerpt and visxcerpt : from pattern-based to visual querying of xml and semistructured data,"sacha berger , christoph wieser , sebastian schaffert , françois bry",vldb,2003
2232,query unnesting in object-oriented databases,leonidas fegaras,sigmod conference,1998
2233,an evaluation of generic bulk loading techniques,"jochen van den bercken , bernhard seeger",vldb,2001
2234,scientific olap for the biotech domain,nam huyn,vldb,2001
2235,privacy-preserving data mining,"ramakrishnan srikant , rakesh agrawal",sigmod conference,2000
2236,evaluating probabilistic queries over imprecise data,"reynold cheng , dmitri v. kalashnikov , sunil prabhakar",sigmod conference,2003
2237,managing uncertainty in sensor database,"sunil prabhakar , reynold cheng",sigmod record,2003
2238,fault tolerant design of multimedia servers,"richard r. muntz , leana golubchik , steven berson",sigmod conference,1995
2239,edgar f. codd : a tribute and personal memoir,c. j. date,sigmod record,2003
2240,new tpc benchmarks for decision support and web commerce,"meikel pöss , chris floyd",sigmod record,2000
2241,energy and rate based mac protocol for wireless sensor networks,"ramaraju kalidindi , vijay kumar , rajgopal kannan , s. sitharama iyengar",sigmod record,2003
2242,distributed top-n query processing with possibly uncooperative local systems,"clement t. yu , weiyi meng , george philip",vldb,2003
2243,searching on the secondary structure of protein sequences,"jignesh m. patel , laurie hammel",vldb,2002
2244,guest editor 's introduction,karl aberer,sigmod record,2003
2245,efficient concurrency control for broadcast environments,"arvind nithrakashyap , rajendran m. sivasankaran , jayavel shanmugasundaram , krithi ramamritham",sigmod conference,1999
2246,mining generalized association rules,"ramakrishnan srikant , rakesh agrawal",vldb,1995
2247,mobile computing and databases : anything new ?,"margaret h. dunham , abdelsalam helal",sigmod record,1995
2248,research issues for data communication in mobile ad-hoc network database systems,"leslie d. fife , le gruenwald",sigmod record,2003
2249,association rules over interval data,"renée j. miller , yuping yang",sigmod conference,1997
2250,xpath processing in a nutshell,"reinhard pichler , christoph koch , georg gottlob",sigmod record,2003
2251,location-based spatial queries,"jun zhang , dimitris papadias , manli zhu , yufei tao , dik lun lee",sigmod conference,2003
2252,building and customizing data-intensive web sites using weave,"valérie issarny , patrick valduriez , khaled yagoub , daniela florescu",vldb,2000
2253,stholes : a multidimensional workload-aware histogram,"luis gravano , nicolas bruno , surajit chaudhuri",sigmod conference,2001
2254,contextualizing the information space in federated digital libraries,"jeroen hoppenbrouwers , mike p. papazoglou",sigmod record,1999
2255,a formal perspective on the view selection problem,"rada chirkova , dan suciu , alon y. halevy",vldb j.,2002
2256,databases and workflow management : what is it all about ? ( panel ),"jim gray , betty salzberg , stefano ceri , andreas reuter , gerhard weikum",vldb,1995
2257,industry perspectives,leonard j. seligman,sigmod record,1997
2258,quotient cube : how to summarize the semantics of a data cube,"laks v. s. lakshmanan , jian pei , jiawei han",vldb,2002
2259,finding generalized projected clusters in high dimensional spaces,"charu c. aggarwal , philip s. yu",sigmod conference,2000
2260,hector garcia-molina speaks out,marianne winslett,sigmod record,2002
2261,efficient maintenance of materialized mediated views,"james j. lu , guido moerkotte , joachim schü , v. s. subrahmanian",sigmod conference,1995
2262,improving performance in replicated databases through relaxed coherency,"rainer gallersdörfer , matthias nicola",vldb,1995
