id,title,authors,venue,year
2475,efficient numerical error bounding for replicated network services vldb,"haifeng yu , amin vahdat",,2000.0
2476,extracting large-scale knowledge bases from the web,"andrew tomkins , prabhakar raghavan , ravi kumar , sridhar rajagopalan",vldb,1999.0
2477,the microsoft database research group sigmod record 1998,"roger s. barga , david b. lomet , per-åke larson , surajit chaudhuri , vivek r. narasayya",,
2478,"database research : achievements and opportunities into the 21st century jeffrey d. ullman , abraham silberschatz , michael stonebraker",,sigmod record,1996.0
2479,flexible and scalable digital library search vldb,"peter m. g. apers , milan petkovic , roelof van zwol , menzo windhouwer , henk ernst blok , martin l. kersten , willem jonker",,2001.0
2480,databases on the web : technologies for federation architectures and case studies ( tutorial ) ralf kramer sigmod conference 1997,,,
2481,editor 's notes sigmod record 1997,michael j. franklin,,
2482,self-organizing data sharing communities with sagres sigmod conference,"igor tatarinov , wai tak theodora yeung , shiori betzler , jing su , jayant madhavan , rachel pottinger , alon y. levy , ewa jaslikowska , stefan saroiu , qiong chen , zachary g. ives",,2000.0
2483,"turmoil at nasa , and numerous funding announcements sigmod record",xiaolei qian,,1995.0
2484,self-serv : a platform for rapid composition of web services in a peer-to-peer environment vldb,"eileen oi-yan mak , quan z. sheng , boualem benatallah , marlon dumas",,2002.0
2485,"a componentized architecture for dynamic electronic markets israel ben-shaul , benny reich",,sigmod record,1998.0
2486,database systems management and oracle8 c. gregory doherty,,sigmod conference,1998.0
2487,"on computing correlated aggregates over continual data streams divesh srivastava , flip korn , johannes gehrke",,sigmod conference,2001.0
2488,"storing semistructured data with stored alin deutsch , mary f. fernandez , dan suciu sigmod conference 1999",,,
2489,a pictorial query language for querying geographic databases using positional and olap operators sigmod record 2002,"elaheh pourabbas , maurizio rafanelli",,
2490,an efficient cost-driven index selection tool for microsoft sql server vldb 1997,"surajit chaudhuri , vivek r. narasayya",,
2491,sigmod program review richard t. snodgrass sigmod record 2000,,,
2492,cache coherency in oracle parallel server,boris klots,vldb,1996.0
2493,"the new locking , logging , and recovery architecture of microsoft sql server 7.0",david campbell,vldb,1999.0
2494,exact : an extensible approach to active object-oriented databases vldb j. 1997,"arturo jaime , oscar díaz",,
2495,"optimizing queries across diverse data sources edward l. wimmers , donald kossmann , jun yang , laura m. haas 1997",,vldb,
2496,editor 's notes,ling liu,sigmod record,2003.0
2497,unisql/x unified relational and object-oriented database system won kim sigmod conference,,,1994.0
2498,order-of-magnitude advantage of tpc-c though massive parallelism charles levine,,sigmod conference,1995.0
2499,"exploiting versions for handling updates in broadcast disks evaggelia pitoura , panos k. chrysanthis vldb 1999",,,
2500,"an overview of db2 parallel edition walter g. wilson , ambuj goyal , sriram padmanabhan , gilles fecteau , anant jhingran , chaitanya k. baru , hui-i hsiao sigmod conference",,,1995.0
2501,on xml and databases : where 's the beef ? ( panel abstract ) 2000,michael j. carey,sigmod conference,
2502,declarative specification of web sites with strudel vldb j. 2000,"alon y. levy , dan suciu , daniela florescu , mary f. fernandez",,
2503,parallel mining algorithms for generalized association rules with classification hierarchy 1998,"masaru kitsuregawa , takahiko shintani",sigmod conference,
2504,the database research group at eth zurich,"hans-jörg schek , moira c. norrie , gerhard weikum , stephen blott",sigmod record,1994.0
2505,"extended ehemeral logging : log storage management for applications with long lived transactions john s. keen , william j. dally 1997",,acm trans . database syst .,
2506,who needs xml databases ? sophie cluet vldb 2003,,,
2507,conceptual model of web service reputation sigmod record 2002,"munindar p. singh , e. michael maximilien",,
2508,tods reviewers richard t. snodgrass sigmod record 2003,,,
2509,editor 's notes michael j. franklin,,sigmod record,1999.0
2510,sting : a statistical information grid approach to spatial data mining,"wei wang , richard r. muntz , jiong yang",vldb,1997.0
2511,"re-tree : an efficient index structure for regular expressions chee yong chan , minos n. garofalakis , rajeev rastogi vldb j. 2003",,,
2512,"phoenix : making applications robust david b. lomet , roger s. barga sigmod conference 1999",,,
2513,"data management : lasting impact of the wild wild , wild , web reed m. meseck sigmod conference",,,2001.0
2514,xquery formal semantics : state and challenges peter fankhauser sigmod record,,,2001.0
2515,extending an ordbms : the statemachine module,"wolfgang mahnke , christian mathis , hans-peter steiert",vldb,2002.0
2516,"contorting high dimensional data for efficient main memory processing beng chin ooi , bin cui , kian-lee tan , jianwen su sigmod conference",,,2003.0
2517,"genesys : a system for efficient spatial query processing thomas brinkhoff , hans-peter kriegel , ralf schneider , bernhard seeger sigmod conference 1994",,,
2518,"storage and retrieval of xml data using relational databases surajit chaudhuri , kyuseok shim 2001",,vldb,
2519,asset : a system for supporting extended transactions sigmod conference 1994,"narain h. gehani , krithi ramamritham , alexandros biliris , h. v. jagadish , shaul dar",,
2520,data mining with optimized two-dimensional association rules,"takeshi tokuyama , yasuhiko morimoto , shinichi morishita , takeshi fukuda",acm trans . database syst .,2001.0
2521,"towards a cooperative transaction model - the cooperative activity model thomas tesch , peter muth , wolfgang klas , marek rusinkiewicz , jürgen wäsch vldb",,,1995.0
2522,an active functionality service for e-business applications sigmod record 2002,"mariano cilia , alejandro p. buchmann",,
2523,"integrating the ub-tree into a database system kernel robert fenk , rudolf bayer , volker markl , martin zirkel , frank ramsak , klaus elhardt vldb",,,2000.0
2524,indexing multimedia databases ( tutorial ) christos faloutsos sigmod conference,,,1995.0
2525,"estimating page fetches for index scans with finite lru buffers arun n. swami , k. bernhard schiefer sigmod conference",,,1994.0
2526,"similarity based retrieval of pictures using indices on spatial relationships chengwen liu , a. prasad sistla , clement t. yu , king liu 1995",,vldb,
2527,monitoring business processes through event correlation based on dependency model,"tali yatzkar-haham , asaf adi , david botzer , opher etzion",sigmod conference,2001.0
2528,a survey of logical models for olap databases sigmod record 1999,"timos k. sellis , panos vassiliadis",,
2529,transaction chopping : algorithms and performance studies 1995,"dennis shasha , eric simon , patrick valduriez , françois llirbat",acm trans . database syst .,
2530,of objects and databases : a decade of turmoil,"david j. dewitt , michael j. carey",vldb,1996.0
2531,scheduling for shared window joins over data streams 2003,"michael j. franklin , moustafa a. hammad , ahmed k. elmagarmid , walid g. aref",vldb,
2532,optimizing queries on compressed bitmaps,"sihem amer-yahia , theodore johnson",vldb,2000.0
2533,report on the 13th brazilian symposium on database systems ( sbbd ' 98 ) sigmod record,"claudia bauzer medeiros , mario a. nascimento",,1999.0
2534,memex : a browsing assistant for collaborative archiving and mining of surf trails 2000,"mallela subramanyam , mitul tiwari , sandeep srivastava , soumen chakrabarti",vldb,
2535,microsoft site server ( commerce edition ) 1999,bassel ojjeh,sigmod conference,
2536,"schemasql : an extension to sql for multidatabase interoperability fereidoon sadri , laks v. s. lakshmanan , subbu n. subramanian acm trans . database syst . 2001",,,
2537,"data model for extensible support of explicit relationships in design databases joan peckham , bonnie mackellar , michael doherty vldb j. 1995",,,
2538,coma - a system for flexible combination of schema matching approaches 2002,"erhard rahm , hong hai do",vldb,
2539,"webview materialization nick roussopoulos , alexandros labrinidis",,sigmod conference,2000.0
2540,"join index hierarchies for supporting efficient navigations in object-oriented databases jiawei han , zhaohui xie 1994",,vldb,
2541,"sqlj part 0 , now known as sql/olb ( object-language bindings ) sigmod record 1998","andrew eisenberg , jim melton",,
2542,parallelising oodbms traversals : a performance evaluation vldb j.,"jeffrey f. naughton , john c. shafer , david j. dewitt , shivakumar venkataraman",,1996.0
2543,modelling temporal thematic map contents,"elaheh pourabbas , alberto d'onofrio",sigmod record,2003.0
2544,"data morphing : an adaptive , cache-conscious storage technique","richard a. hankins , jignesh m. patel",vldb,2003.0
2545,"research in databases and data-intensive applications - computer science department and fzi , university of karlsruhe sigmod record","birgitta könig-ries , peter c. lockemann",,1997.0
2546,"infomaster : an information integration system arthur m. keller , michael r. genesereth , oliver m. duschka sigmod conference",,,1997.0
2547,"applications of the java programming language to database management v. wiktor marek , bradley f. burton sigmod record 1998",,,
2548,editor 's notes,jennifer widom,sigmod record,1996.0
2549,"exposing undergraduate students to database system internals anastassia ailamaki , joseph m. hellerstein 2003",,sigmod record,
2550,guest editorial malcolm p. atkinson vldb j. 2000,,,
2551,"a product specification database for visual prototyping kouichi yasutake , kazutoshi sumiya , yoshihiko imai , hirohiko tanaka , norio sanada vldb",,,1995.0
2552,"discovery of multiple-level association rules from large databases jiawei han , yongjian fu vldb 1995",,,
2553,improving adaptable similarity query processing by using approximations 1998,"hans-peter kriegel , bernhard braunmüller , thomas seidl , mihael ankerst",vldb,
2554,implementation and analysis of a parallel collection query language vldb,dan suciu,,1996.0
2555,"structure and value synopses for xml data graphs neoklis polyzotis , minos n. garofalakis vldb 2002",,,
2556,a close look at the ifo data model magdy s. hanna,,sigmod record,1995.0
2557,the 3w model and algebra for unified data mining 2000,"laks v. s. lakshmanan , raymond t. ng , theodore johnson",vldb,
2558,concurrency control in hierarchical multidatabase systems,"henry f. korth , abraham silberschatz , sharad mehrotra",vldb j.,1997.0
2559,privacy-enhanced data management for next-generation e-commerce vldb 2003,"irini fundulaki , daniel f. lieuwen , bharat kumar , richard hull , chris clifton , arnaud sahuguet",,
