id,title,authors,venue,year
2231,data integration in the large : the challenge of reuse very large data bases 1994,"arnon rosenthal , leonard j. seligman",,
2232,toward network data independence 2003,joseph m. hellerstein,acm sigmod record,
2233,client-server paradise,"david j. dewitt , navin kabra , jun luo , jignesh m. patel , jie-bing yu",very large data bases,1994.0
2234,guest editor 's introduction acm sigmod record 2003,karl aberer,,
2235,"fast , randomized join-order selection - why use transformations ? c &#233; sar a. galindo-legaria , arjan pellenkoft , martin l. kersten very large data bases 1994",,,
2236,peer-to-peer research at stanford,"mayank bawa , brian f. cooper , arturo crespo , neil daswani , prasanna ganesan , hector garcia-molina , sepandar kamvar , sergio marti , mario schlosser , qi sun , patrick vinograd , beverly yang",acm sigmod record,2003.0
2237,"database graph views : a practical model to manage persistent graphs alejandro guti &#233; rrez , philippe pucheral , hermann steffen , jean-marc th &#233; venin",,very large data bases,1994.0
2238,the hyperion project : from data integration to data coordination acm sigmod record,"marcelo arenas , vasiliki kantere , anastasios kementsietsidis , iluju kiringa , ren &#233; e j. miller , john mylopoulos",,2003.0
2239,"an effective deductive object-oriented database through language integration maria l. barja , norman w. paton , alvaro a. a. fernandes , m. howard williams , andrew dinn very large data bases 1994",,,
2240,"relational data sharing in peer-based data management systems beng chin ooi , yanfeng shu , kian-lee tan acm sigmod record",,,2003.0
2241,"data compression support in databases balakrishna r. iyer , david wilhite very large data bases 1994",,,
2242,"design issues and challenges for rdf - and schema-based peer-to-peer systems wolfgang nejdl , wolf siberski , michael sintek 2003",,acm sigmod record,
2243,odefs : a file system interface to an object-oriented database very large data bases 1994,"narain h. gehani , h. v. jagadish , william d. roome",,
2244,"the piazza peer data management project igor tatarinov , zachary ives , jayant madhavan , alon halevy , dan suciu , nilesh dalvi , xin ( luna ) dong , yana kadiyska , gerome miklau , peter mork",,acm sigmod record,2003.0
2245,"challenges for global information systems alon y. levy , abraham silberschatz , divesh srivastava , maria zemankova 1994",,very large data bases,
2246,"iterative spatial join edwin h. jacox , hanan samet acm transactions on database systems ( tods ) 2003",,,
2247,"investigation of algebraic query optimisation techniques for database programming languages alexandra poulovassilis , carol small very large data bases 1994",,,
2248,are quorums an alternative for data replication ? acm transactions on database systems ( tods ),"ricardo jim &#233; nez-peris , m. pati &#241; o-mart &#237; nez , gustavo alonso , bettina kemme",,2003.0
2249,"an empirical performance study of the ingres search accelerator for a large property management database system sarabjot s. anand , david a. bell , john g. hughes very large data bases",,,1994.0
2250,data grid management systems 2003,"arun jagatheesan , arcot rajasekar",international conference on management of data,
2251,"providing dynamic security control in a federated database n. b. idris , w. a. gray , r. f. churchhouse very large data bases",,,1994.0
2252,"removing permissions in the flexible authorization framework duminda wijesekera , sushil jajodia , francesco parisi-presicce , &#197; sa hagstr &#246; m acm transactions on database systems ( tods ) 2003",,,
2253,"a multidatabase system for tracking and retrieval of financial data munir cochinwala , john bradley",,very large data bases,1994.0
2254,learning about data integration challenges from day one alon y. halevy acm sigmod record 2003,,,
2255,"the impact of global clustering on spatial database systems thomas brinkhoff , hans-peter kriegel 1994",,very large data bases,
2256,"exposing undergraduate students to database system internals anastassia ailamaki , joseph m. hellerstein acm sigmod record",,,2003.0
2257,"rp * : a family of order preserving scalable distributed data structures witold litwin , marie-anne neimat , donovan a. schneider 1994",,very large data bases,
2258,analysis of sigmod 's co-authorship graph,"mario a. nascimento , j &#246; rg sander , jeffrey pound",acm sigmod record,2003.0
2259,"join index hierarchies for supporting efficient navigations in object-oriented databases zhaohui xie , jiawei han 1994",,very large data bases,
2260,journal relevance richard snodgrass 2003,,acm sigmod record,
2261,integrating a structured-text retrieval system with an object-oriented database system very large data bases,"tak w. yan , jurgen annevelink",,1994.0
2262,fast and accurate text classification via multiple linear discriminant projections,"soumen chakrabarti , shourya roy , mahesh v. soundalgekar",the vldb journal -- the international journal on very large data bases,2003.0
2263,the gmap : a versatile tool for physical data independence 1994,"odysseas g. tsatalos , marvin h. solomon , yannis e. ioannidis",very large data bases,
2264,"watermarking relational data : framework , algorithms and analysis","rakesh agrawal , peter j. haas , jerry kiernan",the vldb journal -- the international journal on very large data bases,2003.0
2265,a top-down approach for two level serializability,"m. ouzzani , m. a. atroun , n. l. belkhodja",very large data bases,1994.0
2266,"psoup : a system for streaming queries over streaming data sirish chandrasekaran , michael j. franklin 2003",,the vldb journal -- the international journal on very large data bases,
2267,an overview of repository technology,"philip a. bernstein , umeshwar dayal",very large data bases,1994.0
2268,aurora : a new model and architecture for data stream management,"daniel j. abadi , don carney , ugur &#199; etintemel , mitch cherniack , christian convey , sangdon lee , michael stonebraker , nesime tatbul , stan zdonik",the vldb journal -- the international journal on very large data bases,2003.0
2269,implementing lazy database updates for an object database system 1994,"fabrizio ferrandina , thorsten meyer , roberto zicari",very large data bases,
2270,a performance study of four index structures for set-valued attributes of low cardinality the vldb journal -- the international journal on very large data bases,"sven helmer , guido moerkotte",,2003.0
2271,persistent threads very large data bases 1994,"florian matthes , joachim w. schmidt",,
2272,instance-based attribute identification in database integration,"cecil eng h. chua , roger h. l. chiang , ee-peng lim",the vldb journal -- the international journal on very large data bases,2003.0
2273,fast incremental indexing for full-text information retrieval very large data bases,"eric w. brown , james p. callan , w. bruce croft",,1994.0
2274,computing complete answers to queries in the presence of limited access patterns chen li the vldb journal -- the international journal on very large data bases,,,2003.0
2275,"access to objects by path expressions and rules j &#252; rgen frohn , georg lausen , heinz uphoff very large data bases 1994",,,
2276,cost-driven vertical class partitioning for methods in object oriented databases 2003,"chi-wai fung , kamalakar karlapalem , qing li",the vldb journal -- the international journal on very large data bases,
